0.0 0.0 1.0
0.0 0.0 2.0
0.9396926207859083 0.3420201433256688 1.0
0.9396926207859083 0.3420201433256688 0.0
1.8793852415718166 0.0 1.0
1.8793852415718166 0.0 2.0
2.819077862357725 0.3420201433256688 1.0
2.819077862357725 0.3420201433256688 0.0
3.7587704831436333 0.0 1.0
3.7587704831436333 0.0 2.0
4.698463103929542 0.3420201433256688 1.0
4.698463103929542 0.3420201433256688 0.0
5.63815572471545 0.0 1.0
5.63815572471545 0.0 2.0
6.5778483455013586 0.3420201433256688 1.0
6.5778483455013586 0.3420201433256688 0.0
7.5175409662872665 0.0 1.0
7.5175409662872665 0.0 2.0
8.457233587073175 0.3420201433256688 1.0
8.457233587073175 0.3420201433256688 0.0

N H N P N H N P N H N P N H N P N H N P 
